,ZIPCODE,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,GROSS_SQUARE_FEET,AGE,TAX_CLASS,BUILDING_CLASS,SALE_PRICE
362 ,11209 ,23 ,0 ,12609 ,89 ,2 ,16 ,6400000 
363 ,11228 ,65 ,0 ,64200 ,79 ,2 ,27 ,15200000 
364 ,11209 ,4 ,1 ,4950 ,97 ,2 ,166 ,900500 
365 ,11220 ,3 ,1 ,3300 ,86 ,2 ,165 ,100000 
366 ,11209 ,2 ,2 ,4500 ,86 ,2 ,168 ,2600000 
367 ,11228 ,3 ,1 ,3480 ,87 ,2 ,165 ,1375000 
368 ,11209 ,2 ,3 ,4211 ,91 ,2 ,168 ,1545000 
369 ,11209 ,5 ,3 ,4540 ,88 ,2 ,168 ,516667 
370 ,11209 ,4 ,1 ,3940 ,96 ,2 ,166 ,1033334 
371 ,11209 ,5 ,1 ,4200 ,92 ,2 ,167 ,1799000 
372 ,11209 ,4 ,1 ,4081 ,92 ,2 ,166 ,1016667 
373 ,11209 ,0 ,3 ,3356 ,102 ,4 ,93 ,1640000 
374 ,11209 ,0 ,3 ,12000 ,53 ,4 ,93 ,6000000 
375 ,11209 ,0 ,2 ,2320 ,96 ,4 ,96 ,7050000 
376 ,11220 ,0 ,1 ,3093 ,30 ,4 ,50 ,2200000 
377 ,11220 ,0 ,1 ,2212 ,51 ,4 ,53 ,1338000 
378 ,11209 ,0 ,1 ,1293 ,52 ,4 ,52 ,1338000 
379 ,11206 ,1 ,0 ,2000 ,92 ,1 ,10 ,450000 
380 ,11221 ,1 ,0 ,1280 ,118 ,1 ,10 ,825000 
381 ,11221 ,1 ,0 ,3024 ,118 ,1 ,5 ,1102500 
382 ,11221 ,1 ,0 ,2160 ,118 ,1 ,6 ,1195000 
383 ,11221 ,1 ,0 ,1863 ,118 ,1 ,6 ,945000 
384 ,11221 ,1 ,1 ,1942 ,86 ,1 ,163 ,499990 
385 ,11221 ,1 ,0 ,3600 ,118 ,1 ,5 ,1337000 
386 ,11221 ,1 ,0 ,2136 ,118 ,1 ,10 ,1615000 
387 ,11221 ,1 ,0 ,1377 ,118 ,1 ,6 ,815000 
388 ,11221 ,1 ,0 ,1368 ,118 ,1 ,6 ,310000 
389 ,11221 ,1 ,0 ,1377 ,118 ,1 ,10 ,720000 
390 ,11221 ,1 ,0 ,1377 ,118 ,1 ,10 ,560000 
391 ,11221 ,1 ,0 ,2880 ,116 ,1 ,5 ,830000 
392 ,11221 ,1 ,0 ,2400 ,118 ,1 ,5 ,1165000 
393 ,11221 ,1 ,0 ,2001 ,118 ,1 ,6 ,810000 
394 ,11233 ,1 ,0 ,992 ,118 ,1 ,10 ,720000 
395 ,11233 ,1 ,0 ,1240 ,118 ,1 ,10 ,560000 
396 ,11233 ,1 ,0 ,1240 ,118 ,1 ,10 ,1083500 
397 ,11233 ,1 ,0 ,1244 ,118 ,1 ,10 ,690000 
398 ,11233 ,1 ,0 ,1244 ,118 ,1 ,10 ,570000 
399 ,11233 ,1 ,1 ,1549 ,107 ,1 ,163 ,635000 
400 ,11233 ,1 ,0 ,540 ,118 ,1 ,10 ,700000 
401 ,11233 ,1 ,0 ,625 ,118 ,1 ,10 ,505000 
402 ,11213 ,1 ,0 ,1452 ,32 ,1 ,6 ,310000 
403 ,11213 ,1 ,0 ,1452 ,32 ,1 ,6 ,445000 
404 ,11233 ,1 ,1 ,2160 ,116 ,1 ,163 ,640000 
405 ,11233 ,1 ,0 ,1232 ,116 ,1 ,6 ,745000 
406 ,11206 ,1 ,0 ,1200 ,97 ,1 ,10 ,293000 
407 ,11206 ,1 ,0 ,2565 ,86 ,1 ,10 ,1575000 
408 ,11206 ,1 ,0 ,3300 ,86 ,1 ,6 ,1330000 
409 ,11206 ,1 ,0 ,1320 ,107 ,1 ,10 ,1295000 
410 ,11221 ,1 ,0 ,2160 ,118 ,1 ,5 ,350000 
411 ,11221 ,1 ,0 ,2250 ,118 ,1 ,5 ,1055000 
412 ,11216 ,1 ,0 ,2160 ,118 ,1 ,5 ,995500 
413 ,11216 ,1 ,0 ,2160 ,118 ,1 ,5 ,451500 
414 ,11216 ,1 ,0 ,2160 ,118 ,1 ,5 ,451500 
415 ,11221 ,1 ,0 ,2160 ,118 ,1 ,5 ,700000 
416 ,11221 ,1 ,0 ,2001 ,118 ,1 ,5 ,750000 
417 ,11216 ,1 ,0 ,2758 ,102 ,1 ,5 ,1265000 
418 ,11221 ,1 ,0 ,2730 ,107 ,1 ,5 ,1755000 
419 ,11216 ,1 ,0 ,1314 ,116 ,1 ,5 ,1225000 
420 ,11216 ,1 ,0 ,1314 ,118 ,1 ,10 ,270000 
421 ,11216 ,1 ,0 ,2520 ,102 ,1 ,5 ,1360000 
422 ,11216 ,1 ,1 ,2400 ,116 ,1 ,163 ,1000000 
423 ,11216 ,1 ,0 ,2025 ,116 ,1 ,10 ,318753 
424 ,11216 ,1 ,0 ,3632 ,118 ,1 ,5 ,1850000 
425 ,11206 ,2 ,0 ,2322 ,118 ,1 ,13 ,999000 
426 ,11221 ,2 ,0 ,2160 ,118 ,1 ,13 ,1700000 
427 ,11221 ,2 ,0 ,2160 ,118 ,1 ,13 ,1350000 
428 ,11206 ,2 ,0 ,2643 ,118 ,1 ,13 ,352000 
429 ,11221 ,2 ,0 ,3198 ,13 ,1 ,11 ,648300 
430 ,11221 ,2 ,0 ,1784 ,26 ,1 ,14 ,700000 
431 ,11221 ,2 ,0 ,2700 ,118 ,1 ,13 ,1185000 
432 ,11221 ,2 ,0 ,3240 ,118 ,1 ,13 ,1870000 
433 ,11221 ,2 ,0 ,3240 ,118 ,1 ,13 ,980000 
434 ,11221 ,2 ,0 ,3714 ,86 ,1 ,13 ,1600000 
435 ,11221 ,2 ,0 ,2373 ,118 ,1 ,13 ,350000 
436 ,11221 ,2 ,0 ,2001 ,118 ,1 ,13 ,625000 
437 ,11221 ,2 ,0 ,1520 ,118 ,1 ,14 ,1450000 
438 ,11221 ,2 ,0 ,2352 ,118 ,1 ,13 ,1250000 
439 ,11221 ,2 ,0 ,2400 ,118 ,1 ,13 ,1665000 
440 ,11221 ,2 ,0 ,2400 ,118 ,1 ,13 ,800000 
441 ,11221 ,2 ,0 ,2160 ,118 ,1 ,13 ,775000 
442 ,11221 ,2 ,0 ,2160 ,118 ,1 ,13 ,500000 
443 ,11221 ,2 ,0 ,2580 ,118 ,1 ,13 ,1150000 
444 ,11221 ,2 ,0 ,3200 ,118 ,1 ,13 ,816800 
445 ,11221 ,2 ,0 ,2340 ,118 ,1 ,13 ,600000 
446 ,11221 ,2 ,0 ,2200 ,118 ,1 ,13 ,960000 
447 ,11221 ,2 ,0 ,2520 ,118 ,1 ,13 ,1050000 
448 ,11221 ,2 ,0 ,3540 ,118 ,1 ,13 ,900000 
449 ,11221 ,2 ,0 ,2518 ,65 ,1 ,11 ,1500000 
450 ,11221 ,2 ,0 ,2400 ,118 ,1 ,13 ,1340000 
451 ,11221 ,2 ,0 ,3000 ,118 ,1 ,13 ,870000 
452 ,11221 ,2 ,0 ,1575 ,118 ,1 ,13 ,1299000 
453 ,11221 ,2 ,0 ,1912 ,112 ,1 ,13 ,1327000 
454 ,11221 ,2 ,0 ,2598 ,118 ,1 ,13 ,835000 
455 ,11221 ,2 ,0 ,2778 ,107 ,1 ,13 ,1595000 
456 ,11221 ,2 ,0 ,2142 ,116 ,1 ,13 ,680000 
457 ,11221 ,2 ,0 ,2268 ,118 ,1 ,13 ,815000 
458 ,11221 ,2 ,0 ,2520 ,112 ,1 ,13 ,1045000 
459 ,11221 ,2 ,0 ,2280 ,116 ,1 ,13 ,1123600 
460 ,11221 ,2 ,0 ,2268 ,118 ,1 ,13 ,750000 
461 ,11221 ,2 ,0 ,2394 ,118 ,1 ,13 ,870000 
462 ,11221 ,2 ,0 ,2250 ,118 ,1 ,13 ,970000 
463 ,11221 ,2 ,0 ,2283 ,118 ,1 ,13 ,500000 
464 ,11221 ,2 ,0 ,2160 ,118 ,1 ,13 ,900000 
465 ,11221 ,2 ,0 ,3024 ,118 ,1 ,13 ,1385000 
466 ,11221 ,2 ,0 ,1920 ,118 ,1 ,13 ,1152500 
467 ,11221 ,2 ,0 ,1250 ,118 ,1 ,13 ,750000 
468 ,11221 ,2 ,0 ,2907 ,112 ,1 ,13 ,1295000 
469 ,11221 ,2 ,0 ,2362 ,118 ,1 ,13 ,1370000 
470 ,11221 ,2 ,0 ,1995 ,12 ,1 ,11 ,889000 
471 ,11221 ,2 ,0 ,1710 ,118 ,1 ,13 ,960000 
472 ,11221 ,2 ,0 ,2666 ,107 ,1 ,11 ,870000 
473 ,11221 ,2 ,0 ,2457 ,118 ,1 ,13 ,1320000 
474 ,11221 ,2 ,0 ,2160 ,118 ,1 ,13 ,1112700 
475 ,11221 ,2 ,0 ,2394 ,118 ,1 ,13 ,1425000 
476 ,11221 ,2 ,0 ,2394 ,118 ,1 ,13 ,810000 
477 ,11221 ,2 ,0 ,1377 ,118 ,1 ,13 ,695000 
478 ,11221 ,2 ,0 ,2400 ,118 ,1 ,13 ,1350000 
479 ,11221 ,2 ,0 ,3648 ,118 ,1 ,13 ,1575000 
480 ,11221 ,2 ,0 ,2400 ,118 ,1 ,11 ,900000 
481 ,11221 ,2 ,0 ,2226 ,112 ,1 ,13 ,900000 
482 ,11221 ,2 ,0 ,1320 ,102 ,1 ,12 ,1150000 
483 ,11221 ,2 ,0 ,2700 ,118 ,1 ,13 ,800000 
484 ,11221 ,2 ,0 ,3360 ,116 ,1 ,13 ,800000 
485 ,11221 ,2 ,0 ,4152 ,118 ,1 ,11 ,2510000 
486 ,11221 ,2 ,0 ,1878 ,118 ,1 ,13 ,1360000 
487 ,11221 ,2 ,0 ,2558 ,118 ,1 ,13 ,1250000 
488 ,11221 ,2 ,0 ,2693 ,118 ,1 ,13 ,520000 
489 ,11221 ,2 ,0 ,2825 ,118 ,1 ,13 ,1185000 
490 ,11221 ,2 ,0 ,2832 ,118 ,1 ,13 ,1450000 
491 ,11221 ,2 ,0 ,2250 ,116 ,1 ,13 ,85000 
492 ,11221 ,2 ,0 ,3252 ,118 ,1 ,13 ,1300000 
493 ,11221 ,2 ,0 ,3000 ,118 ,1 ,13 ,42500 
494 ,11221 ,2 ,0 ,3272 ,116 ,1 ,13 ,1030000 
495 ,11233 ,2 ,0 ,2400 ,118 ,1 ,13 ,1360000 
496 ,11233 ,2 ,0 ,2160 ,12 ,1 ,14 ,840000 
497 ,11233 ,2 ,0 ,2664 ,116 ,1 ,13 ,1135000 
498 ,11221 ,2 ,0 ,1800 ,118 ,1 ,13 ,1200000 
499 ,11221 ,2 ,0 ,2256 ,118 ,1 ,13 ,560000 
500 ,11221 ,2 ,0 ,2400 ,118 ,1 ,13 ,1600000 
501 ,11221 ,2 ,0 ,2100 ,118 ,1 ,13 ,985000 
502 ,11233 ,2 ,0 ,2019 ,116 ,1 ,12 ,1195000 
503 ,11233 ,2 ,0 ,3060 ,118 ,1 ,13 ,1550000 
504 ,11233 ,2 ,0 ,1920 ,118 ,1 ,13 ,35000 
505 ,11233 ,2 ,0 ,2880 ,118 ,1 ,13 ,1100000 
506 ,11233 ,2 ,0 ,2728 ,118 ,1 ,13 ,1400000 
507 ,11233 ,2 ,0 ,1695 ,118 ,1 ,13 ,586967 
508 ,11233 ,2 ,0 ,2952 ,118 ,1 ,13 ,1225000 
509 ,11233 ,2 ,0 ,1920 ,118 ,1 ,13 ,951500 
510 ,11233 ,2 ,0 ,2600 ,118 ,1 ,13 ,1710000 
511 ,11233 ,2 ,0 ,2472 ,118 ,1 ,13 ,1620000 
512 ,11233 ,2 ,0 ,2394 ,118 ,1 ,13 ,1600000 
513 ,11233 ,2 ,0 ,3024 ,118 ,1 ,13 ,1650000 
514 ,11233 ,2 ,0 ,3240 ,107 ,1 ,11 ,1507825 
515 ,11233 ,2 ,0 ,2520 ,118 ,1 ,11 ,1400000 
516 ,11233 ,2 ,0 ,2340 ,118 ,1 ,13 ,1500000 
517 ,11233 ,2 ,0 ,2364 ,118 ,1 ,13 ,1200000 
518 ,11233 ,2 ,0 ,2364 ,118 ,1 ,13 ,975000 
519 ,11233 ,2 ,0 ,2025 ,118 ,1 ,11 ,1316500 
520 ,11233 ,2 ,0 ,1878 ,118 ,1 ,13 ,880000 
521 ,11233 ,2 ,0 ,3352 ,118 ,1 ,13 ,1650000 
522 ,11233 ,2 ,0 ,2520 ,118 ,1 ,13 ,1125000 
523 ,11233 ,2 ,0 ,2466 ,118 ,1 ,13 ,920000 
524 ,11233 ,2 ,0 ,2214 ,116 ,1 ,11 ,990000 
525 ,11233 ,2 ,0 ,2340 ,116 ,1 ,13 ,1015000 
526 ,11233 ,2 ,0 ,2916 ,118 ,1 ,13 ,1280000 
527 ,11233 ,2 ,0 ,2796 ,118 ,1 ,13 ,533333 
528 ,11233 ,2 ,0 ,3600 ,118 ,1 ,14 ,1850000 
529 ,11233 ,2 ,0 ,2928 ,118 ,1 ,13 ,1200000 
530 ,11233 ,2 ,0 ,2670 ,118 ,1 ,11 ,50000 
531 ,11233 ,2 ,0 ,2416 ,118 ,1 ,13 ,995000 
532 ,11233 ,2 ,0 ,3600 ,118 ,1 ,14 ,1775000 
533 ,11233 ,2 ,0 ,2358 ,118 ,1 ,13 ,800000 
534 ,11233 ,2 ,0 ,2436 ,118 ,1 ,11 ,850000 
535 ,11233 ,2 ,0 ,2524 ,118 ,1 ,13 ,1135000 
536 ,11233 ,2 ,0 ,2544 ,116 ,1 ,13 ,1175000 
537 ,11233 ,2 ,0 ,1968 ,118 ,1 ,13 ,1300000 
538 ,11233 ,2 ,0 ,2664 ,118 ,1 ,13 ,1385000 
539 ,11233 ,2 ,0 ,2664 ,118 ,1 ,13 ,975000 
540 ,11233 ,2 ,0 ,2680 ,118 ,1 ,13 ,431000 
541 ,11233 ,2 ,0 ,2280 ,118 ,1 ,13 ,1350000 
542 ,11233 ,2 ,0 ,2480 ,118 ,1 ,13 ,825000 
543 ,11233 ,2 ,0 ,2620 ,118 ,1 ,13 ,1488000 
544 ,11233 ,2 ,0 ,2620 ,118 ,1 ,13 ,500000 
545 ,11233 ,2 ,0 ,2121 ,118 ,1 ,13 ,500000 
546 ,11233 ,2 ,0 ,1530 ,118 ,1 ,13 ,730000 
547 ,11233 ,2 ,0 ,2048 ,118 ,1 ,13 ,1230000 
548 ,11233 ,2 ,0 ,3570 ,12 ,1 ,11 ,1050000 
549 ,11233 ,2 ,0 ,2304 ,116 ,1 ,11 ,1145000 
550 ,11233 ,2 ,1 ,3572 ,116 ,1 ,164 ,1060000 
551 ,11233 ,2 ,0 ,2448 ,118 ,1 ,13 ,1500000 
552 ,11233 ,2 ,0 ,2556 ,118 ,1 ,11 ,1230000 
553 ,11233 ,2 ,1 ,2504 ,90 ,1 ,164 ,825000 
554 ,11233 ,2 ,0 ,1548 ,116 ,1 ,13 ,905000 
555 ,11213 ,2 ,0 ,2800 ,116 ,1 ,13 ,900000 
556 ,11233 ,2 ,0 ,1600 ,118 ,1 ,13 ,640000 
557 ,11213 ,2 ,0 ,1920 ,116 ,1 ,14 ,999500 
558 ,11233 ,2 ,0 ,2100 ,116 ,1 ,12 ,1185000 
559 ,11233 ,2 ,0 ,1680 ,116 ,1 ,13 ,915000 
560 ,11233 ,2 ,0 ,1944 ,116 ,1 ,13 ,460000 
561 ,11233 ,2 ,0 ,1671 ,116 ,1 ,13 ,660000 
562 ,11233 ,2 ,0 ,1673 ,116 ,1 ,13 ,350000 
563 ,11233 ,2 ,0 ,1673 ,116 ,1 ,12 ,260000 
564 ,11233 ,2 ,0 ,1854 ,116 ,1 ,13 ,615000 
565 ,11233 ,2 ,0 ,1168 ,116 ,1 ,13 ,475000 
566 ,11233 ,2 ,0 ,1168 ,116 ,1 ,13 ,190000 
567 ,11233 ,2 ,0 ,2070 ,116 ,1 ,14 ,870000 
568 ,11206 ,2 ,1 ,1393 ,86 ,1 ,164 ,1050000 
569 ,11206 ,2 ,0 ,1944 ,25 ,1 ,11 ,1100000 
570 ,11206 ,2 ,0 ,2010 ,22 ,1 ,11 ,310000 
571 ,11206 ,2 ,0 ,1944 ,22 ,1 ,11 ,1100000 
572 ,11206 ,2 ,0 ,2010 ,24 ,1 ,14 ,1110000 
573 ,11206 ,2 ,0 ,3025 ,13 ,1 ,11 ,920000 
574 ,11206 ,3 ,0 ,2532 ,118 ,1 ,11 ,1275000 
575 ,11206 ,2 ,0 ,2532 ,118 ,1 ,13 ,1200000 
576 ,11206 ,2 ,0 ,2532 ,118 ,1 ,11 ,1400000 
577 ,11206 ,2 ,0 ,2490 ,118 ,1 ,13 ,940000 
578 ,11206 ,2 ,0 ,3420 ,116 ,1 ,13 ,900500 
579 ,11205 ,2 ,0 ,1752 ,116 ,1 ,13 ,750000 
580 ,11206 ,2 ,0 ,2100 ,107 ,1 ,13 ,750000 
581 ,11206 ,2 ,0 ,3000 ,107 ,1 ,13 ,1200000 
582 ,11206 ,2 ,0 ,2364 ,107 ,1 ,13 ,461491 
583 ,11216 ,2 ,0 ,1875 ,107 ,1 ,12 ,726000 
584 ,11221 ,2 ,0 ,3340 ,118 ,1 ,12 ,1750000 
585 ,11221 ,2 ,0 ,3340 ,118 ,1 ,12 ,1865000 
586 ,11205 ,2 ,0 ,1936 ,118 ,1 ,11 ,880000 
587 ,11205 ,2 ,0 ,1936 ,118 ,1 ,11 ,300000 
588 ,11205 ,2 ,0 ,2880 ,118 ,1 ,13 ,1100000 
589 ,11205 ,2 ,0 ,2880 ,118 ,1 ,13 ,2080000 
590 ,11216 ,2 ,0 ,2139 ,118 ,1 ,13 ,950000 
591 ,11221 ,2 ,0 ,3703 ,118 ,1 ,13 ,1800000 
592 ,11221 ,2 ,0 ,3370 ,118 ,1 ,13 ,1749000 
593 ,11221 ,2 ,0 ,3928 ,118 ,1 ,13 ,1800000 
594 ,11221 ,2 ,0 ,1956 ,118 ,1 ,13 ,1110000 
595 ,11221 ,2 ,0 ,1800 ,118 ,1 ,13 ,999000 
596 ,11221 ,2 ,1 ,3036 ,86 ,1 ,164 ,1140000 
597 ,11221 ,2 ,0 ,1200 ,118 ,1 ,13 ,910000 
598 ,11221 ,2 ,0 ,1900 ,118 ,1 ,14 ,900000 
599 ,11205 ,2 ,0 ,2001 ,118 ,1 ,11 ,400000 
600 ,11205 ,2 ,0 ,1680 ,118 ,1 ,12 ,1640000 
601 ,11216 ,2 ,0 ,2692 ,12 ,1 ,14 ,1350000 
602 ,11221 ,2 ,0 ,2159 ,118 ,1 ,12 ,1300000 
603 ,11221 ,2 ,0 ,1986 ,118 ,1 ,11 ,885000 
604 ,11221 ,2 ,0 ,1986 ,118 ,1 ,11 ,600000 
605 ,11221 ,2 ,0 ,2301 ,118 ,1 ,13 ,1450000 
606 ,11216 ,2 ,0 ,2640 ,118 ,1 ,13 ,2150000 
607 ,11216 ,2 ,0 ,3150 ,118 ,1 ,13 ,715700 
608 ,11221 ,2 ,0 ,1818 ,118 ,1 ,13 ,40000 
609 ,11216 ,2 ,0 ,2100 ,118 ,1 ,13 ,1392000 
610 ,11216 ,2 ,0 ,2100 ,118 ,1 ,13 ,665000 
611 ,11216 ,2 ,0 ,2652 ,10 ,1 ,11 ,1250000 
612 ,11221 ,2 ,0 ,2400 ,118 ,1 ,13 ,820000 
613 ,11221 ,2 ,0 ,2268 ,118 ,1 ,13 ,925000 
614 ,11221 ,2 ,0 ,2268 ,118 ,1 ,13 ,849750 
615 ,11216 ,2 ,0 ,2640 ,118 ,1 ,13 ,1390000 
616 ,11216 ,2 ,0 ,2816 ,107 ,1 ,12 ,1875000 
617 ,11216 ,2 ,0 ,2536 ,118 ,1 ,12 ,1525000 
618 ,11216 ,2 ,0 ,2376 ,118 ,1 ,13 ,925000 
619 ,11216 ,2 ,0 ,2376 ,118 ,1 ,13 ,785000 
620 ,11216 ,2 ,0 ,2250 ,118 ,1 ,13 ,250000 
621 ,11216 ,2 ,0 ,2160 ,118 ,1 ,13 ,851768 
622 ,11216 ,2 ,0 ,2001 ,118 ,1 ,13 ,1360000 
623 ,11216 ,2 ,0 ,2400 ,118 ,1 ,13 ,1660000 
624 ,11221 ,2 ,0 ,2025 ,116 ,1 ,13 ,1165000 
625 ,11221 ,2 ,0 ,2022 ,112 ,1 ,13 ,385000 
626 ,11221 ,2 ,0 ,1840 ,24 ,1 ,11 ,235513 
627 ,11216 ,2 ,0 ,2888 ,118 ,1 ,13 ,690000 
628 ,11221 ,2 ,0 ,2475 ,118 ,1 ,13 ,971645 
629 ,11221 ,2 ,0 ,3300 ,116 ,1 ,13 ,1889000 
630 ,11221 ,2 ,0 ,2487 ,116 ,1 ,13 ,1649000 
631 ,11216 ,2 ,0 ,3240 ,118 ,1 ,13 ,1210000 
632 ,11216 ,2 ,0 ,2880 ,118 ,1 ,13 ,325000 
633 ,11216 ,2 ,0 ,2880 ,118 ,1 ,13 ,800000 
634 ,11216 ,2 ,1 ,3300 ,118 ,1 ,164 ,1090000 
635 ,11216 ,2 ,1 ,3300 ,118 ,1 ,164 ,500000 
636 ,11216 ,2 ,1 ,4400 ,118 ,1 ,164 ,1150000 
637 ,11216 ,2 ,0 ,2400 ,118 ,1 ,13 ,1120000 
638 ,11216 ,2 ,0 ,2478 ,118 ,1 ,11 ,1795000 
639 ,11216 ,2 ,0 ,1508 ,118 ,1 ,12 ,250000 
640 ,11216 ,2 ,0 ,2520 ,118 ,1 ,13 ,1135000 
641 ,11216 ,2 ,0 ,2844 ,118 ,1 ,13 ,2150000 
642 ,11216 ,2 ,0 ,2400 ,118 ,1 ,13 ,510000 
643 ,11216 ,2 ,0 ,3542 ,118 ,1 ,13 ,2400000 
644 ,11216 ,2 ,0 ,2400 ,102 ,1 ,13 ,1865000 
645 ,11216 ,2 ,0 ,3200 ,72 ,1 ,13 ,1100000 
646 ,11216 ,2 ,0 ,2001 ,107 ,1 ,13 ,999999 
647 ,11216 ,2 ,0 ,2324 ,107 ,1 ,13 ,999000 
648 ,11216 ,2 ,0 ,2324 ,107 ,1 ,13 ,1500000 
649 ,11216 ,2 ,0 ,2112 ,11 ,1 ,12 ,999000 
650 ,11216 ,2 ,0 ,2480 ,112 ,1 ,13 ,999900 
651 ,11216 ,2 ,0 ,2400 ,107 ,1 ,13 ,1900000 
652 ,11216 ,2 ,0 ,1902 ,118 ,1 ,11 ,1100000 
653 ,11216 ,2 ,0 ,1689 ,102 ,1 ,13 ,801899 
654 ,11221 ,2 ,0 ,2712 ,118 ,1 ,13 ,1200000 
655 ,11221 ,2 ,0 ,2820 ,118 ,1 ,11 ,2001187 
656 ,11221 ,2 ,0 ,3860 ,118 ,1 ,13 ,250000 
657 ,11221 ,2 ,0 ,2665 ,118 ,1 ,13 ,875000 
658 ,11216 ,2 ,0 ,2400 ,118 ,1 ,13 ,790000 
659 ,11216 ,2 ,0 ,2400 ,118 ,1 ,13 ,1100000 
660 ,11216 ,2 ,0 ,2552 ,116 ,1 ,11 ,900000 
661 ,11216 ,2 ,0 ,4000 ,116 ,1 ,13 ,2695000 
662 ,11216 ,2 ,0 ,3360 ,97 ,1 ,13 ,1795000 
663 ,11216 ,2 ,0 ,2520 ,102 ,1 ,13 ,1500000 
664 ,11216 ,2 ,0 ,3152 ,102 ,1 ,13 ,1800000 
665 ,11216 ,2 ,0 ,3240 ,102 ,1 ,13 ,25000 
666 ,11221 ,2 ,0 ,2775 ,118 ,1 ,13 ,1200000 
667 ,11216 ,2 ,0 ,3360 ,116 ,1 ,13 ,1500000 
668 ,11216 ,2 ,0 ,3600 ,118 ,1 ,13 ,2550000 
669 ,11216 ,2 ,0 ,3600 ,118 ,1 ,13 ,1575000 
670 ,11216 ,2 ,0 ,3600 ,118 ,1 ,13 ,1905000 
671 ,11216 ,2 ,0 ,3152 ,118 ,1 ,13 ,1525000 
672 ,11216 ,2 ,0 ,3778 ,2 ,1 ,11 ,2495000 
673 ,11216 ,2 ,0 ,2700 ,116 ,1 ,13 ,1050000 
674 ,11216 ,2 ,0 ,3224 ,116 ,1 ,13 ,2487500 
675 ,11216 ,2 ,0 ,2940 ,116 ,1 ,13 ,958000 
676 ,11216 ,2 ,0 ,3000 ,118 ,1 ,13 ,400000 
677 ,11216 ,2 ,1 ,2390 ,118 ,1 ,164 ,985000 
678 ,11216 ,2 ,0 ,2300 ,107 ,1 ,14 ,1840000 
679 ,11216 ,2 ,0 ,2088 ,107 ,1 ,14 ,700000 
680 ,11216 ,2 ,0 ,3180 ,107 ,1 ,14 ,1750000 
681 ,11216 ,2 ,0 ,3346 ,118 ,1 ,11 ,125000 
682 ,11216 ,2 ,0 ,2565 ,118 ,1 ,13 ,1081250 
683 ,11216 ,2 ,1 ,2700 ,107 ,1 ,164 ,1240000 
684 ,11216 ,2 ,0 ,2628 ,118 ,1 ,13 ,2500000 
685 ,11216 ,2 ,1 ,1980 ,107 ,1 ,164 ,1070000 
686 ,11216 ,2 ,1 ,2400 ,107 ,1 ,164 ,1010000 
687 ,11213 ,2 ,0 ,1920 ,118 ,1 ,11 ,675000 
688 ,11205 ,2 ,0 ,2107 ,116 ,1 ,13 ,770000 
689 ,11205 ,2 ,0 ,900 ,116 ,1 ,13 ,499900 
690 ,11205 ,2 ,1 ,2132 ,57 ,1 ,164 ,1030000 
691 ,11205 ,2 ,0 ,1680 ,116 ,1 ,14 ,1190000 
692 ,11205 ,2 ,0 ,1881 ,107 ,1 ,14 ,999500 
693 ,11205 ,2 ,0 ,2664 ,82 ,1 ,11 ,1800000 
694 ,11238 ,2 ,0 ,2430 ,118 ,1 ,13 ,1588000 
695 ,11238 ,2 ,0 ,2430 ,118 ,1 ,13 ,1425000 
696 ,11238 ,2 ,0 ,2520 ,118 ,1 ,14 ,2395000 
697 ,11238 ,2 ,0 ,2568 ,118 ,1 ,13 ,2350000 
698 ,11238 ,2 ,0 ,1864 ,118 ,1 ,11 ,1620000 
699 ,11238 ,2 ,0 ,3312 ,118 ,1 ,13 ,2750000 
700 ,11238 ,2 ,0 ,3440 ,107 ,1 ,13 ,1300000 
701 ,11238 ,2 ,0 ,3570 ,112 ,1 ,13 ,2700000 
702 ,11238 ,2 ,0 ,2880 ,116 ,1 ,13 ,1550000 
703 ,11238 ,2 ,0 ,2040 ,116 ,1 ,14 ,20000 
704 ,11238 ,2 ,0 ,2438 ,116 ,1 ,11 ,50000 
705 ,11221 ,3 ,0 ,2430 ,118 ,1 ,15 ,1420000 
706 ,11221 ,3 ,0 ,2400 ,118 ,1 ,15 ,755000 
707 ,11221 ,3 ,0 ,3332 ,118 ,1 ,15 ,1125000 
708 ,11221 ,3 ,0 ,3219 ,118 ,1 ,15 ,750000 
709 ,11221 ,3 ,0 ,2924 ,118 ,1 ,15 ,1775000 
710 ,11221 ,3 ,0 ,2295 ,118 ,1 ,15 ,975000 
711 ,11221 ,3 ,0 ,1890 ,118 ,1 ,15 ,315000 
712 ,11221 ,3 ,0 ,2850 ,118 ,1 ,15 ,20000 
713 ,11221 ,3 ,0 ,2709 ,118 ,1 ,15 ,1900000 
714 ,11221 ,3 ,0 ,3804 ,118 ,1 ,15 ,1300000 
715 ,11221 ,3 ,0 ,3300 ,118 ,1 ,15 ,860000 
716 ,11221 ,3 ,0 ,3300 ,118 ,1 ,15 ,450000 
717 ,11221 ,3 ,0 ,3300 ,118 ,1 ,15 ,1519000 
718 ,11221 ,3 ,0 ,5280 ,13 ,1 ,15 ,1485000 
719 ,11221 ,3 ,0 ,3600 ,118 ,1 ,15 ,1430000 
720 ,11221 ,3 ,0 ,3000 ,118 ,1 ,15 ,1550000 
721 ,11221 ,3 ,0 ,2700 ,118 ,1 ,15 ,1050000 
722 ,11221 ,3 ,0 ,2880 ,118 ,1 ,15 ,90000 
